dNdx,percent_deltas,track_length
117.991,0,3.55113
118.955,0,3.06839
128.709,0,2.12106
124.984,0,1.91224
117.841,0,3.48776
104.62,0,3.25942
130.727,0,1.80529
453.887,0,0.409793
131.026,0,2.4728
119.598,0,3.8044
119.72,0,2.38055
194.904,0,0.605425
185.616,0,0.743469
318.132,0,0.471502
125.814,0,2.78189
160.148,0,1.6797
688.134,0,0.170025
109.315,0,4.59223
1113.35,0,0.101495
150.663,0,2.01774
166.738,0,1.42139
159.862,0,1.55759
126.957,0,3.41849
159.745,0,1.79035
134.14,0,2.38556
261.034,0,0.701059
184.67,0,1.05052
120.122,0,2.72223
230.727,0,0.823485
124.004,0,1.23383
141.489,0,1.95775
326.577,0,0.346013
107.539,0.269542,3.4499
105.772,0,4.31117
171.346,0,1.02716
187.822,0,0.894464
139.536,0,1.94931
90.5378,0,3.57861
164.368,0,1.04643
390.528,0,0.261185
178.62,0,1.70193
126.311,0,1.908
284.022,0,0.640796
128.319,0.322581,2.41585
128.762,0,1.58431
185.276,0,1.11725
106.556,0,3.41604
171.62,0,1.58489
112.31,0,3.70405
146.429,0,1.8439
121.348,0,3.14797
115.53,0,3.60081
155.8,0,1.70732
122.494,0,2.01642
1274.43,0,0.0949446
2295.33,0,0.0670928
123.972,0,1.581
272.041,0,0.514627
105.284,0,3.34335
131.474,0,2.71536
747.577,0,0.160519
112.005,0,1.52671
171.028,0,1.59623
162.715,0,2.04038
793.819,0,0.260765
118.105,0,2.98886
220.972,0,0.751225
164.485,0,1.46518
195.28,0,0.855182
337.627,0,0.411697
219.863,0,0.532149
124.243,0,1.66609
135.186,0.266667,2.77397
134.95,0,2.1193
119.598,0,1.8813
200.619,0,0.892239
320.938,0,0.395715
160.054,0,1.56822
128.356,0,2.41516
86.7871,0,3.42217
1229,0,0.105777
151.676,0,2.32074
157.157,0,1.88347
225.08,0,1.06184
601.873,0,0.264175
146.32,0,1.44888
121.533,0,2.74823
226.661,0,0.388245
124.874,0,3.10712
145.596,0,1.48356
249.937,0,0.688173
537.723,0,0.310569
215.58,0,0.770015
133.592,0,1.73663
132.545,0,2.07477
143.771,0,1.8919
176.438,0,1.0712
117.094,0.282486,3.02322
283.049,0,0.561741
412.891,0,0.346339
103.961,0,3.9919
144.726,0.362319,1.90705
125.876,0,2.29592
107.562,0,3.44919
152.769,0,1.66264
121.766,0,3.07146
156.993,0,1.31216
490.776,0,0.317864
106.463,0,3.33448
136.797,0,2.41233
196.618,0,1.40882
128.282,0,3.27404
128.372,0,2.91341
151.265,0,1.92377
184.233,0,1.67722
223.616,0,0.813895
249.148,0,0.794707
109.603,0,3.09297
252.329,0,0.721279
262.352,0,0.476459
124.842,0,2.6914
99.8416,0,3.99633
4894.02,0,0.0345319
1144.64,0,0.125804
96.6922,0,2.03739
143.183,0,2.04633
132.864,0,2.22784
345.121,0,0.394065
132.942,0,2.61768
123.049,0,3.08008
293.858,0,0.353913
864.211,0,0.114555
191.809,0,0.834162
113.388,0,2.04607
78.8324,0,1.40805
144.454,0,2.48523
128.47,0,2.77106
116.157,0,3.90852
451.697,0.740741,0.298873
172.596,0,1.40212
146.286,0,1.83202
130.42,0,1.28047
403.577,0,0.369198
198.989,0,0.507565
261.805,0,0.278833
148.414,0,1.65079
135.888,0,2.64924
113.379,0,3.1752
365.682,0,0.3555
237.235,0.460829,0.914704
120.391,0,1.9769
152.942,0,1.69999
131.776,0,3.01269
978.365,0,0.14003
205.845,0,1.07363
141.875,0,2.34714
235.121,0,0.693259
143.558,0,2.04099
169.201,0,1.08746
122.452,0,2.98892
98.8274,0,4.32066
568.019,0,0.288723
253.813,0,0.559468
100.536,0,3.22273
159.122,0,1.68425
122.017,0,2.9668
447.382,0,0.628099
127.654,0,1.83309
201.594,0,0.912723
142.892,0,1.65859
28389.2,0,0.00281798
211.794,0,0.50993
149.186,0,1.7562
108.206,0,2.27344
130.162,0,1.87459
390.843,0,0.347966
108.918,0,2.48811
123.661,0,1.74671
260.954,0,0.716602
149.831,0,1.88213
201.304,0,1.34125
138.033,0,1.3475
173.567,0,1.0313
120.529,0,2.77942
153.942,0,1.75391
277.161,0,0.635011
172.032,0,1.15676
144.708,0,0.898361
130.81,0,1.22315
119.513,0,1.12959
222.396,0,0.759907
125.652,0,2.2045
169.794,0,1.13667
320.971,0,0.464216
1253.13,0.531915,0.150024
123.559,0,2.55748
116.528,0.258398,3.32109
134.252,0,2.51766
115.688,0,3.16369
132.415,0,3.04346
113.677,0,3.53634
335.104,0,0.456574
132.013,0,2.09071
120.642,0,1.72411
265.122,0,0.769457
259.117,0,0.937799
143.491,0,1.40078
467.566,0,0.367863
713.016,0,0.194947
116.687,0,3.30798
105.357,0,4.0244
753.775,0,0.122052
665.447,0,0.234429
123.505,0,1.61937
161.346,0,1.159
247.317,0,0.363905
90.3129,0.341297,3.24428
106.777,0,2.98753
168.611,0,1.67842
241.082,0,0.721746
130.126,0,3.29681
121.543,0,2.34485
141.839,0,1.42415
2103.52,0,0.04231
493.759,0,0.295691
278.07,0,0.676089
667.415,0,0.152829
205.554,0,0.651897
129.538,0,2.0303
354.56,0,0.313064
143.474,0,1.90975
153.903,0,1.15007
127.179,0,2.96433
119.826,0,2.86248
544.729,0,0.310246
163.413,0,0.813888
178.896,0,1.09561
154.765,0,1.7252
228.35,0,0.932777
119.463,0,3.54922
133.945,0,2.59809
140.965,0.543478,1.30529
287.027,0.60241,0.578343
119.56,0,3.09469
121.667,0,2.5726
113.383,0,3.60723
272.98,0,0.501868
1171.38,0,0.0904918
118.82,0,3.01296
123.745,0,2.99001
106.811,0.263158,3.55769
610.174,0,0.250748
107.706,0,2.97104
373.373,0,0.423169
119.489,0,3.48986
124.716,0,2.51771
