energies,initx,inity,initz,tot_dist,dEdx,beta_gamma
1999.4,430.481,1003.02,312.54,971.548,0.000192172,19.8981
1999.8,-422.576,-1006.36,-1051.5,1297.38,0.000192177,19.9019
1999.95,188.207,-27.3037,-260.526,0.335638,0.000192179,19.9034
1999.81,780.714,-28.2333,-1073.83,999.141,0.000192177,19.902
1999.23,678.739,-854.705,385.32,990.55,0.00019217,19.8966
1999.51,-14.6063,-1091.35,-16.5262,934.068,0.000192174,19.8992
1999.42,909.422,603.574,633.802,1080.2,0.000192173,19.8984
1999.39,681.771,852.336,-616.892,1072.94,0.000192172,19.898
1999.46,449.918,-994.443,-359.041,983.342,0.000192173,19.8988
1999.44,-352.019,-1033.11,175,945.956,0.000192173,19.8985
1999.94,-178.63,-64.2917,244.174,7.93425,0.000192179,19.9033
1999.72,-754.509,-373.527,1086.44,1074.77,0.000192176,19.9012
1999.47,-1022.74,-381.048,302.967,969.369,0.000192173,19.8988
1999.79,-291.359,-1051.86,-1017.86,1277.55,0.000192177,19.9018
1951.23,-597.292,-913.558,-119.191,939.609,0.000191611,19.4417
1999.48,-616.214,900.809,94.9912,937.508,0.000192173,19.8989
1999.56,-1082.52,139.276,-20.735,934.134,0.000192174,19.8996
1999.45,-110.265,-1085.84,-455.97,1012.23,0.000192173,19.8986
1999.5,1088.69,-77.9446,400.949,995.036,0.000192173,19.8991
1999.2,1014.32,403.025,-487.197,1022.86,0.00019217,19.8962
1999.43,857.836,674.84,563.331,1051.21,0.000192173,19.8984
1999.92,-125.444,106.943,-162.415,6.82317,0.000192178,19.9031
1999.74,-921.528,584.827,-1079.4,1313.84,0.000192176,19.9014
1999.5,60.6113,1089.72,102.077,938.059,0.000192173,19.8991
1999.31,848.041,-687.066,-483.924,1021.72,0.000192171,19.8973
1999.45,106.81,1086.18,-653.733,1088.79,0.000192173,19.8986
1999.78,425.114,1005.24,-1060.8,1302.93,0.000192177,19.9017
1999.88,264.428,-112.303,-571.28,5.10074,0.000192178,19.9027
1999.82,479.507,-174.086,-1016.28,497.202,0.000192177,19.9022
1999.34,115.295,1085.35,228.781,954.307,0.000192172,19.8975
1999.95,180.409,-31.0851,227.809,4.94937,0.000192179,19.9034
1999.8,869.333,-44.1158,1091.48,1107.84,0.000192177,19.9019
1999.51,-533.999,951.884,239.337,956.205,0.000192174,19.8992
1999.9,-92.3681,-178.667,-293.247,2.01955,0.000192178,19.9029
1999.78,-267.446,-674.908,-1061.1,926.589,0.000192177,19.9018
1999.39,1063.53,245.273,645.276,1085.08,0.000192172,19.898
1999.81,42.3918,-941.718,-1108.02,1187.86,0.000192177,19.902
1999.13,-134.335,-1083.11,390.371,992.002,0.000192169,19.8956
1999.39,-501.124,-969.579,-344.584,979.478,0.000192172,19.8981
1999.15,-84.8027,-1088.16,1000.11,1267.35,0.000192169,19.8958
1999.44,-718.217,-821.879,273.346,962.838,0.000192173,19.8985
1999.8,-147.345,-324.18,-800.149,2.79674,0.000192177,19.9019
1999.79,-149.713,-331.087,-816.534,11.1597,0.000192177,19.9019
1999.77,-174.635,-409.795,-1001.82,210.041,0.000192177,19.9016
1999.77,-174.865,-410.582,-1003.66,211.969,0.000192176,19.9016
1999.44,202.732,-1072.47,564.042,1051.45,0.000192173,19.8985
1999.53,-643.726,-881.456,-121.823,939.78,0.000192174,19.8993
1999.77,478.278,824.814,1109.81,1197.85,0.000192176,19.9016
1997.59,207.817,-1071.51,-501.604,1027.9,0.000192151,19.881
1999.14,414.968,1009.54,990.451,1261.71,0.000192169,19.8957
1999.41,-875.85,651.213,447.401,1009.46,0.000192172,19.8982
1999.76,-241.519,-853.039,1095.44,1125.9,0.000192176,19.9015
1999.23,-615.648,-901.23,743.186,1130.16,0.00019217,19.8965
1999.54,-909.494,603.309,-260.319,960.161,0.000192174,19.8994
1999.49,805.002,736.981,100.142,937.918,0.000192173,19.899
1999.46,-1056.21,275.304,262.249,960.588,0.000192173,19.8987
1999.42,-163.21,-1079.22,120.075,939.621,0.000192173,19.8983
1999.94,-178.528,-31.9843,-227.78,2.2859,0.000192179,19.9033
1999.7,-828.936,-252.57,-1091.82,1101.29,0.000192176,19.901
1999.82,-761.545,-278.765,1079.05,1035.99,0.000192177,19.9021
1999.52,1085.33,-115.186,64.0868,935.592,0.000192174,19.8993
1999.41,-184.136,-1075.85,-462.646,1014.51,0.000192172,19.8983
1999.34,-1032.92,352.716,-818.733,1167.68,0.000192172,19.8976
1999.43,-197.029,-1073.55,-213.507,951.697,0.000192173,19.8984
1999.49,-180.372,1076.44,288.069,965.973,0.000192173,19.899
1999.47,-835.404,702.391,376.566,988.016,0.000192173,19.8988
1999.52,473.696,983.249,-196.489,949.02,0.000192174,19.8993
1999.18,-419.742,1007.51,374.673,987.531,0.00019217,19.8961
1999.36,821.982,717.998,337.348,977.536,0.000192172,19.8978
1999.36,838.13,699.12,871.528,1195.62,0.000192172,19.8978
1999.5,-84.2625,1088.23,118.25,939.476,0.000192173,19.8991
1999.31,-1048.24,304.169,-636.176,1081.18,0.000192171,19.8973
1999.31,1091.31,-17.0639,671.296,1096.74,0.000192171,19.8973
1999.43,669.002,862.355,297.267,968.036,0.000192173,19.8984
1999.56,-499.755,970.295,174.545,945.883,0.000192174,19.8997
1999.95,-116.283,-143.037,-227.771,6.99774,0.000192179,19.9034
1999.69,-472.029,-747.18,-1095.42,1122.59,0.000192176,19.9009
1999.45,791.428,-751.653,360.036,983.462,0.000192173,19.8986
1999.87,-216.861,-2.18633,-342.245,3.59514,0.000192178,19.9025
1999.76,-659.503,-65.7894,-1048.65,834.16,0.000192176,19.9016
