initx_p,inity_p,initz_p,actx_ent,acty_ent,actz_ent,actx_exit,acty_exit,actz_exit,predx_ent,predy_ent,predz_ent,predx_exit,predy_exit,predz_exit
-0.816427,0.444946,0.368062,-141.876,73.9682,63.3391,-1016.22,398.301,431.497,-140.486,76.5749,63.3361,-2121.12,1158.55,956.731
0.158468,0.954289,0.253417,23.4127,158.278,41.9376,47.3958,1090.42,287.083,26.2198,157.837,41.9149,398.05,2383.9,633.15
-0.457252,-0.81623,0.353113,-75.6315,-140.996,60.3804,-411.024,-1011.1,413.003,-78.2062,-139.584,60.3883,-1183.17,-2107.49,912.204
-0.494113,-0.511342,0.703123,-108.395,-117.689,158.212,-111.207,-120.897,162.43,-111.191,-115.05,158.212,-1681.58,-1736,2389.89
-0.494113,-0.511342,0.703123,-111.691,-121.45,163.156,-619.421,-898.7,1084.14,-111.191,-115.05,158.212,-1681.58,-1736,2389.89
-0.913831,0.32207,-0.247352,-151.817,50.5138,-40.8579,-1065.44,236.92,-280.596,-150.899,53.1928,-40.8456,-2278.76,805.404,-616.998
-0.886256,-0.387893,0.253159,-145.419,-66.7328,41.8696,-940.072,-554.557,285.777,-146.579,-64.144,41.8693,-2214.98,-967.093,632.462
-0.324505,0.781588,0.532744,-64.3255,146.5,100.729,-553.173,940.902,689.479,-61.3421,147.774,100.722,-924.487,2233.1,1521.48
0.196751,-0.725366,-0.659646,45.364,-153.434,-140.423,446.626,-995.9,-962.261,41.8738,-154.423,-140.429,630.032,-2333.34,-2121.27
0.0837323,-0.924199,-0.372619,17.3722,-159.054,-64.249,232.81,-1066.35,-438.861,14.427,-159.348,-64.2457,215.842,-2407.24,-970.472
0.798212,-0.121047,-0.590089,158.665,-20.629,-116.95,1091.45,-5.17031,-801.443,158.19,-24.0005,-116.945,2389.19,-364.924,-1766.53
0.871675,0.417889,-0.256031,143.032,71.7067,-42.3811,919.747,587.637,-289.901,144.281,69.1591,-42.3775,2180.32,1042.88,-640.138
0.747548,-0.555479,0.364164,130.159,-93.0518,62.5653,951.018,-535.661,428.857,128.42,-95.4372,62.562,1938.62,-1443.31,945.039
0.17472,-0.633917,0.753407,49.6832,-162.578,194.802,49.767,-162.827,195.103,42.5006,-154.252,183.323,639.145,-2330.86,2769.21
0.17472,-0.633917,0.753407,51.2813,-167.318,200.532,401.019,-880.841,1113.46,42.5006,-154.252,183.323,639.145,-2330.86,2769.21
0.685149,-0.0634987,0.72563,164.633,-10.9997,174.05,169.101,-11.1804,178.767,159.316,-14.7785,168.73,2406.31,-226.054,2548.77
0.685149,-0.0634987,0.72563,169.631,-11.2015,179.327,1067.69,79.9778,1135.07,159.316,-14.7785,168.73,2406.31,-226.054,2548.77
0.812821,0.564544,-0.143571,129.811,93.5372,-23.2149,817.484,723.178,-158.883,131.418,91.265,-23.2119,1986.27,1377,-350.63
-0.0451936,-0.477775,-0.877319,-9.5517,-254.821,-466.399,-9.47869,-258.517,-473.153,-15.0864,-159.287,-292.496,-231.925,-2405.75,-4418.34
-0.0451936,-0.477775,-0.877319,-9.45135,-259.828,-475.548,17.123,-560.361,-1027.06,-15.0864,-159.287,-292.496,-231.925,-2405.75,-4418.34
-0.722662,-0.418189,0.550343,-136.814,-82.9569,105.47,-858.575,-673.859,720.927,-138.49,-80.1284,105.463,-2093.14,-1208.37,1593.08
0.876575,0.426566,-0.222841,142.619,72.5256,-36.5762,917.728,590.738,-250.53,143.874,70.0025,-36.5742,2174.17,1055.64,-552.477
-0.516495,0.742458,0.426602,-93.8237,129.604,75.4926,-733.499,808.207,516.583,-91.3623,131.35,75.4681,-1378.32,1985.36,1139.99
0.000932188,-0.679639,0.733546,4.5046,-164.938,178.092,4.53738,-165.549,178.752,0.206021,-160,172.69,0.249795,-2416.9,2608.6
0.000932188,-0.679639,0.733546,4.77616,-169.933,183.489,172.019,-1025.92,1127.85,0.206021,-160,172.69,0.249795,-2416.9,2608.6
-0.560115,-0.819676,-0.12001,-87.9889,-133.634,-19.3359,-505.353,-967.443,-131.328,-90.2784,-132.098,-19.3414,-1365.33,-1994.31,-292.164
0.380685,0.733717,-0.562795,70.735,143.515,-108.944,360.08,1030.31,-744.818,73.6971,142.017,-108.937,1115.33,2144.17,-1645.57
0.843179,-0.233971,0.484053,154.981,-39.7597,88.5069,1080.88,-151.804,607.891,154.172,-42.7914,88.5086,2328.26,-648.533,1336.98
-0.543907,-0.0690593,0.836299,-207.068,-34.9706,320.411,-210.607,-35.7219,325.931,-158.728,-20.1367,244.053,-2398.13,-300.657,3686.57
-0.543907,-0.0690593,0.836299,-211.963,-36.011,328.045,-665.538,-178.012,1054.04,-158.728,-20.1367,244.053,-2398.13,-300.657,3686.57
0.0848364,-0.407192,-0.909394,96.2805,-320.866,-733.403,96.5109,-321.446,-734.767,32.613,-156.641,-349.821,488.059,-2367.11,-5284.28
0.0848364,-0.407192,-0.909394,98.1394,-325.528,-744.379,99.285,-328.384,-751.109,32.613,-156.641,-349.821,488.059,-2367.11,-5284.28
0.0848364,-0.407192,-0.909394,100.01,-330.186,-755.356,145.867,-434.941,-1005.44,32.613,-156.641,-349.821,488.059,-2367.11,-5284.28
-0.238885,-0.88497,0.399703,-38.8067,-155.223,69.772,-148.716,-1081.28,477.251,-41.707,-154.469,69.768,-632.058,-2332.79,1053.89
-0.887559,-0.460556,-0.0112975,-140.738,-76.111,-1.79734,-903.744,-611.957,-12.7902,-142.023,-73.6856,-1.80772,-2146.24,-1111.34,-27.3067
-0.25057,0.856668,-0.450926,-47.8595,152.674,-80.8421,-440.859,998.503,-552.746,-44.9072,153.569,-80.8328,-676.26,2320.36,-1221.03
-0.122274,0.563251,0.817189,-48.297,188.924,276.5,-48.3785,189.201,276.909,-33.9276,156.362,226.851,-509.198,2362.65,3426.73
-0.122274,0.563251,0.817189,-49.7161,193.722,283.595,-259.65,703.339,1066.64,-33.9276,156.362,226.851,-509.198,2362.65,3426.73
-0.181503,0.836222,-0.517484,-37.0541,155.65,-96.776,-374.376,1025.26,-663.005,-33.9275,156.362,-96.7606,-510.273,2362.42,-1461.63
0.280857,0.518798,-0.807445,84.6592,170.096,-260.032,84.806,170.419,-260.516,76.1856,140.697,-218.989,1153.73,2123.75,-3307.97
0.280857,0.518798,-0.807445,86.7291,174.651,-266.877,271.295,733.581,-1073.84,76.1856,140.697,-218.989,1153.73,2123.75,-3307.97
-0.24345,-0.495846,0.833588,-83.0468,-187.425,309.32,-83.108,-187.579,309.57,-70.5306,-143.616,241.45,-1068.57,-2167.85,3647.26
-0.24345,-0.495846,0.833588,-84.8884,-192.078,316.864,-220.626,-662.299,1055.82,-70.5306,-143.616,241.45,-1068.57,-2167.85,3647.26
0.351288,0.82439,-0.443822,59.9026,148.363,-79.2485,295.059,1050.81,-540.689,62.7314,147.19,-79.2438,949.593,2222.54,-1197.03
0.731057,0.399286,-0.553286,138.824,79.548,-106.282,875.501,651.684,-726.228,140.426,76.6848,-106.275,2122.34,1156.32,-1605.35
-0.575767,-0.640959,-0.507606,-104.537,-121.128,-94.2704,-612.987,-903.057,-645.307,-106.93,-119.021,-94.2641,-1616.92,-1796.38,-1423.92
-0.0427182,0.646701,-0.761547,-16.5383,174.217,-205.676,-17.139,179.101,-211.468,-10.5319,159.653,-188.004,-156.095,2411.85,-2839.92
-0.0427182,0.646701,-0.761547,-17.1497,179.181,-211.563,-203.815,913.948,-1106.22,-10.5319,159.653,-188.004,-156.095,2411.85,-2839.92
-0.134581,0.447649,0.884024,-91.5428,248.686,501.414,-92.4823,250.826,505.834,-46.0469,153.231,302.592,-691.581,2315.84,4570.84
-0.134581,0.447649,0.884024,-93.5592,253.272,510.888,-217.493,492.954,1021.63,-46.0469,153.231,302.592,-691.581,2315.84,4570.84
0.337142,-0.410477,-0.847257,147.038,-163.645,-351.054,150.353,-167.015,-358.595,101.539,-123.652,-255.206,1530.97,-1870.17,-3855.04
0.337142,-0.410477,-0.847257,150.548,-167.213,-359.039,478.235,-446.528,-1046.85,101.539,-123.652,-255.206,1530.97,-1870.17,-3855.04
0.96926,-0.0398183,0.242797,159.956,-3.74326,40.0418,1088.07,85.8774,274.502,159.865,-6.57685,40.0457,2414.77,-101.351,604.916
-0.970496,0.220759,0.0969693,-156.602,32.7989,15.576,-1085.27,115.5,106.239,-156.013,35.4977,15.5886,-2356.23,538.121,235.475
-0.409546,-0.598178,0.688807,-87.2556,-134.114,152.058,-463.678,-988.052,1042,-90.3999,-132.015,152.024,-1367.76,-1992.65,2296.42
-0.918011,-0.0927799,0.38555,-158.863,-19.04,66.8598,-1063.28,-246.233,457.844,-159.19,-16.0788,66.8568,-2404.88,-240.783,1009.91
0.189875,-0.455377,-0.869816,103.781,-216.401,-423.194,104.018,-216.834,-424.063,61.5585,-147.684,-282.078,926.239,-2232.37,-4260.96
0.189875,-0.455377,-0.869816,106.184,-220.794,-432.015,108.467,-224.946,-440.364,61.5585,-147.684,-282.078,926.239,-2232.37,-4260.96
0.189875,-0.455377,-0.869816,108.597,-225.181,-440.837,291.45,-506.412,-1032.41,61.5585,-147.684,-282.078,926.239,-2232.37,-4260.96
-0.52977,0.0212078,0.847876,-219.998,-0.838962,351.694,-224.346,-1.04998,358.644,-159.871,6.41721,255.869,-2414.81,100.602,3865.06
-0.52977,0.0212078,0.847876,-224.997,-1.08226,359.685,-650.837,-59.4983,1046.87,-159.871,6.41721,255.869,-2414.81,100.602,3865.06
0.516196,-0.409779,0.752079,136.002,-101.997,194.048,136.756,-102.53,195.101,125.306,-99.4909,182.579,1890.99,-1505.18,2757.96
0.516196,-0.409779,0.752079,140.088,-104.883,199.758,846.533,-476.483,1113.43,125.306,-99.4909,182.579,1890.99,-1505.18,2757.96
-0.189116,0.978018,0.0878368,-33.0692,156.545,14.109,-331.256,1039.93,95.3994,-30.3669,157.092,14.1084,-456.794,2373.34,213.116
-0.507564,-0.825779,0.245902,-81.3688,-137.765,40.5975,-454.612,-992.284,277.942,-83.7909,-136.305,40.5906,-1267.42,-2057.92,613.147
-0.833403,-0.00333665,0.552656,-159.952,-3.91654,106.084,-1080.05,-157.412,727.042,-159.999,-0.629623,106.1,-2416.89,-7.17669,1602.71
-0.16014,-0.387794,-0.907729,-99.8093,-314.544,-714.769,-100.179,-316.181,-718.4,-61.0901,-147.878,-346.166,-927.087,-2232.02,-5229.05
-0.16014,-0.387794,-0.907729,-100.912,-319.44,-725.625,-101.833,-323.576,-734.793,-61.0901,-147.878,-346.166,-927.087,-2232.02,-5229.05
-0.16014,-0.387794,-0.907729,-102.002,-324.339,-736.484,-125.114,-447.289,-1007.22,-61.0901,-147.878,-346.166,-927.087,-2232.02,-5229.05
0.575504,0.794544,0.193637,91.581,131.198,31.5898,530.397,953.938,215.724,93.8645,129.574,31.5796,1419.49,1956.13,477.029
0.595001,0.521078,0.611924,118.06,107.991,123.787,706.669,831.797,846.922,120.375,105.404,123.79,1819.95,1590.34,1869.93
0.212136,0.953573,-0.21377,32.0038,156.767,-35.0143,108.558,1086.03,-239.407,34.754,156.18,-35.0126,526.924,2358.76,-528.887
0.31534,0.565209,-0.762299,80.8171,155.221,-206.167,82.7609,159.241,-211.427,77.9673,139.718,-188.447,1180.37,2109.06,-2846.62
0.31534,0.565209,-0.762299,82.9942,159.725,-212.06,324.003,877.462,-1106.25,77.9673,139.718,-188.447,1180.37,2109.06,-2846.62
-0.511436,-0.00217523,-0.859319,-229.685,-12.0257,-386.591,-232.484,-12.3098,-391.318,-159.999,-0.662651,-268.831,-2416.89,-6.20617,-4060.86
-0.511436,-0.00217523,-0.859319,-234.666,-12.5336,-395.002,-610.003,-81.8545,-1037.01,-159.999,-0.662651,-268.831,-2416.89,-6.20617,-4060.86
-0.506444,-0.811853,-0.290532,-82.2408,-137.246,-48.5873,-459.967,-989.8,-331.63,-84.692,-135.747,-48.5807,-1281.05,-2049.47,-733.842
-0.906719,-0.303356,0.292978,-150.8,-53.472,49.0304,-985.6,-468.884,334.846,-151.736,-50.7555,49.0279,-2292.71,-764.764,740.597
0.174547,-0.981268,0.0815196,30.738,-157.02,13.0865,316.172,-1044.61,89.9604,28.0118,-157.529,13.0867,421.214,-2379.91,197.683
0.0113494,0.988384,0.151552,-0.931985,159.997,24.533,-116.435,1085.21,167.112,1.84635,159.989,24.5317,29.8583,2416.72,370.566
-0.613059,-0.505444,-0.607195,-121.233,-104.416,-122.281,-732.015,-809.625,-838.117,-123.46,-101.773,-122.271,-1866.49,-1535.45,-1846.99
0.660988,0.416872,-0.623949,133.432,88.2949,-127.778,825.213,714.419,-874.9,135.339,85.3421,-127.75,2045.71,1287.04,-1929.74
0.362552,0.922245,-0.134238,55.9592,149.895,-21.6766,276.736,1055.8,-148.122,58.5468,148.904,-21.6743,886.212,2248.56,-327.404
0.386976,0.910568,0.145313,60.0284,148.312,23.4998,305.407,1047.85,160.593,62.5888,147.25,23.4995,947.253,2223.54,354.975
0.818203,0.497286,0.288532,135.215,85.5383,48.2232,856.428,676.623,328.759,136.732,83.0918,48.2158,2066.48,1253.42,728.329
-0.108754,-0.547845,-0.829481,-31.9916,-202.488,-304.463,-32.3947,-205.928,-309.606,-31.17,-156.934,-237.616,-474.259,-2369.91,-3589.34
-0.108754,-0.547845,-0.829481,-32.5727,-207.458,-311.894,-42.131,-709.964,-1059.41,-31.17,-156.934,-237.616,-474.259,-2369.91,-3589.34
-0.36459,-0.87957,-0.305666,-58.6025,-148.882,-51.3691,-291.715,-1051.77,-351.511,-61.2755,-147.802,-51.3649,-927.492,-2231.85,-775.899
0.744212,-0.648991,0.157984,122.392,-103.055,25.602,901.366,-615.438,175.67,120.582,-105.166,25.5989,1820.18,-1590.08,386.688
0.287735,0.953533,-0.0893531,43.5851,153.949,-14.354,190.733,1074.61,-98.414,46.2312,153.175,-14.3539,700.221,2313.24,-216.825
-0.644315,0.114602,-0.756125,-173.103,25.6998,-202.204,-958.5,17.9789,-1111.65,-157.525,28.0326,-184.864,-2378.99,426.376,-2792.48
-0.984293,0.0924785,-0.150386,-159.534,12.208,-24.3397,-1091.12,-26.6046,-166.186,-159.298,14.976,-24.3386,-2406.1,228.18,-367.649
0.776468,0.595468,-0.206192,125.238,99.5766,-33.7127,780.115,763.34,-231.016,126.969,97.3597,-33.7151,1919.15,1469.1,-509.288
-0.53133,0.743384,0.406286,-95.4541,128.408,71.1369,-753.809,789.342,503.851,-93.0296,130.175,71.1421,-1403.54,1967.61,1074.65
-0.53133,0.743384,0.406286,-95.4541,128.408,71.1369,-710.576,817.295,481.534,-93.0296,130.175,71.1421,-1403.54,1967.61,1074.65
-0.53133,0.743384,0.406286,-95.4541,128.408,71.1369,-733.459,796.823,453.487,-93.0296,130.175,71.1421,-1403.54,1967.61,1074.65
-0.374177,0.853973,-0.361555,-66.8903,145.347,-62.0501,-560.146,936.706,-426.284,-64.2033,146.554,-62.0462,-967.919,2214.62,-937.247
-0.496929,-0.740669,0.452186,-86.5862,-134.547,81.1238,-484.206,-978.21,554.982,-89.1513,-132.861,81.1164,-1348.5,-2005.73,1225.31
0.553558,0.073357,0.829573,202.011,34.8789,304.652,205.233,35.5685,309.546,158.615,21.0031,237.701,2396.44,313.811,3590.62
0.553558,0.073357,0.829573,206.904,35.9277,312.084,683.678,187.663,1056.44,158.615,21.0031,237.701,2396.44,313.811,3590.62
0.691361,-0.672987,0.262886,116.61,-109.554,43.6076,868.42,-661.105,298.793,114.644,-111.61,43.5951,1730.36,-1687.39,658.532
-0.155262,0.709065,-0.687838,-37.9063,155.445,-151.629,-402.179,1014.66,-1038.73,-34.2115,156.3,-151.618,-514.168,2361.58,-2290.28
-0.823366,0.15541,-0.545817,-157.797,26.4595,-104.248,-1090.29,50.5606,-713.815,-157.222,29.6867,-104.225,-2374.5,450.717,-1574.39
-0.868103,-0.49144,-0.0698813,-137.86,-81.208,-11.2123,-879.814,-645.853,-77.4335,-139.241,-78.8152,-11.2084,-2104.29,-1188.85,-169.31
0.139674,-0.828347,-0.542525,29.8105,-157.198,-103.34,329.91,-1040.43,-707.514,26.5925,-157.775,-103.333,399.413,-2383.67,-1560.91
0.120533,0.535802,-0.835697,37.6776,206.592,-319.655,38.2461,210.67,-325.924,35.1318,156.095,-243.47,534.144,2357.14,-3677.76
0.120533,0.535802,-0.835697,38.3678,211.549,-327.274,59.5183,687.674,-1054.06,35.1318,156.095,-243.47,534.144,2357.14,-3677.76
-0.137035,0.851098,0.506807,-28.5664,157.429,94.0736,-316.614,1044.53,643.133,-25.4236,157.967,94.0645,-381.811,2386.55,1420.9
-0.176925,0.847764,-0.499993,-35.7778,155.949,-92.3696,-363.729,1029.03,-629.93,-32.6767,156.628,-92.3744,-491.403,2366.42,-1395.37
-0.627298,-0.554569,-0.546763,-117.677,-108.407,-104.51,-709.143,-829.708,-713.134,-119.88,-105.966,-104.483,-1812.4,-1598.94,-1578.28
-0.815601,0.0993262,-0.570026,-159.195,16.0266,-111.022,-1091.19,-23.9913,-761.508,-158.825,19.3534,-111.004,-2398.87,294.695,-1676.79
-0.883037,0.137155,-0.448814,-158.545,21.5258,-80.363,-1091.14,25.1091,-549.43,-158.103,24.5671,-80.3583,-2387.9,373.253,-1213.86
0.996557,0.081133,0.0170846,159.227,15.7089,2.73347,1070.12,214.696,16.9085,159.473,12.9741,2.73393,2409.1,194.042,41.2978
-0.907747,-0.0636789,-0.414658,-159.368,-14.205,-72.913,-1069.9,-215.998,-498.939,-159.608,-11.1866,-72.9086,-2411.13,-166.847,-1101.33
-0.25528,0.875379,-0.410542,-47.6695,152.734,-72.0415,-438.065,999.718,-492.388,-44.7841,153.605,-72.0374,-674.443,2320.89,-1088.17
0.0148977,-0.9648,0.262561,5.30562,-159.912,43.5381,148.649,-1081.26,297.045,2.46084,-159.981,43.5372,35.1567,-2416.64,657.657
0.801915,-0.579127,-0.146776,131.309,-91.4211,-23.7413,954.06,-530.114,-163.91,129.706,-93.6824,-23.7413,1958.14,-1416.72,-358.627
0.801915,-0.579127,-0.146776,-147.519,61.9539,-117.252,-1074.14,138.221,-271.057,129.706,-93.6824,-23.7413,1958.14,-1416.72,-358.627
0.801915,-0.579127,-0.146776,-141.446,74.7875,-58.847,-1067.01,185.419,-92.59,129.706,-93.6824,-23.7413,1958.14,-1416.72,-358.627
0.801915,-0.579127,-0.146776,-159.633,-10.8361,-54.1288,-1068.74,-175.179,-101.329,129.706,-93.6824,-23.7413,1958.14,-1416.72,-358.627
0.801915,-0.579127,-0.146776,-159.764,-8.68348,-3.69412,-1070.13,-166.445,58.8417,129.706,-93.6824,-23.7413,1958.14,-1416.72,-358.627
0.611812,0.733296,-0.296585,100.285,124.671,-49.6824,591.383,917.332,-339.925,102.509,122.849,-49.6893,1550.03,1854.4,-750.588
0.48385,0.830859,0.274888,78.0455,139.674,45.7416,430.481,1003.02,312.54,80.526,138.259,45.7444,1218.14,2087.47,690.998
-0.383252,-0.611617,-0.692129,-81.7161,-137.559,-153.446,-422.576,-1006.36,-1051.5,-84.9684,-135.574,-153.428,-1285.78,-2046.5,-2317.63
0.580316,-0.104754,-0.807626,188.031,-27.2843,-260.284,188.207,-27.3037,-260.526,157.452,-28.4379,-219.131,2377.83,-432.818,-3310.11
0.580316,-0.104754,-0.807626,193.004,-27.8268,-267.137,780.714,-28.2333,-1073.83,157.452,-28.4379,-219.131,2377.83,-432.818,-3310.11
0.491405,-0.805347,0.331568,85.8055,-135.046,56.2309,678.739,-854.705,385.32,83.3309,-136.587,56.2318,1257.01,-2064.3,849.416
-0.128629,-0.991577,-0.0151304,-17.8635,-159,-2.4146,-14.6063,-1091.35,-16.5262,-20.592,-158.669,-2.42113,-312.984,-2396.55,-36.5727
0.779171,0.376892,0.500844,142.63,72.5039,92.5902,909.422,603.574,633.802,144.039,69.6613,92.5841,2176.78,1050.25,1398.54
0.629865,0.601766,-0.491068,113.495,112.778,-90.2009,681.771,852.336,-616.892,115.695,110.52,-90.1952,1749.19,1667.85,-1362.45
0.282213,-0.907725,-0.310469,50.2465,-151.906,-52.2634,449.918,-994.443,-359.041,47.4923,-152.789,-52.2575,715.446,-2308.58,-789.382
-0.427159,-0.890428,0.157073,-66.6921,-145.438,25.4459,-352.019,-1033.11,175,-69.2129,-144.255,25.4476,-1047.28,-2178.21,384.403
-0.584261,-0.188835,0.789291,-174.122,-62.5031,237.938,-178.63,-64.2917,244.174,-152.25,-49.192,205.672,-2300.81,-740.061,3106.8
-0.584261,-0.188835,0.789291,-178.772,-64.3482,244.371,-754.509,-373.527,1086.44,-152.25,-49.192,205.672,-2300.81,-740.061,3106.8
-0.93744,-0.224396,0.266181,-154.92,-39.9978,44.1877,-1022.74,-381.048,302.967,-155.606,-37.2379,44.1829,-2351,-560.538,667.411
-0.305586,-0.666132,-0.680357,-63.3058,-146.943,-148.543,-291.359,-1051.86,-1017.86,-66.7258,-145.422,-148.533,-1010.35,-2195.59,-2243.68
-0.637513,-0.762807,-0.108181,-100.477,-124.516,-17.4123,-597.292,-913.558,-119.191,-102.611,-122.764,-17.4112,-1551.51,-1853.17,-263.007
-0.462361,0.882411,0.0870212,-76.6804,140.428,13.9696,-616.214,900.809,94.9912,-74.2513,141.728,13.9764,-1119.88,2141.79,211.122
-0.970181,0.241607,-0.0193699,-155.896,36.0056,-3.10056,-1082.52,139.276,-20.735,-155.256,38.6732,-3.09976,-2344.77,586.07,-46.8239
-0.208171,-0.899031,-0.385237,-33.1956,-156.519,-66.791,-110.265,-1085.84,-455.97,-36.1028,-155.874,-66.7931,-547.409,-2354.09,-1008.95
0.920723,-0.183306,0.344482,157.464,-28.3764,58.714,1088.69,-77.9446,400.949,156.918,-31.2506,58.7107,2369.95,-474.092,886.862
0.885034,0.226015,-0.406979,154.256,42.4856,-71.2916,1014.32,403.025,-487.197,155.027,39.5796,-71.2875,2342.31,595.811,-1076.84
0.765275,0.453263,0.457064,136.06,84.1884,82.2485,857.836,674.84,563.331,137.67,81.5285,82.221,2080.71,1229.66,1242
-0.530511,0.475485,-0.701764,-121.684,103.89,-157.642,-125.444,106.943,-162.415,-119.139,106.799,-157.609,-1797.84,1615.29,-2380.78
-0.530511,0.475485,-0.701764,-125.567,107.042,-162.57,-921.528,584.827,-1079.4,-119.139,106.799,-157.609,-1797.84,1615.29,-2380.78
0.171495,0.980768,0.0931869,24.8526,158.058,14.9705,60.6113,1089.72,102.077,27.5681,157.607,14.9751,418.358,2380.42,226.208
0.631126,-0.661638,-0.404866,112.579,-113.692,-70.8399,848.041,-687.066,-483.924,110.429,-115.782,-70.8445,1666.56,-1750.43,-1070.15
0.198223,0.835176,-0.513019,33.8452,156.379,-95.6398,106.81,1086.18,-653.733,36.9587,155.673,-95.6259,560.49,2351.01,-1444.49
0.383532,0.607801,-0.695328,82.1395,137.307,-154.813,425.114,1005.24,-1060.8,85.3952,135.306,-154.798,1292.24,2042.43,-2338.33
0.400756,-0.203625,-0.89327,262.261,-111.552,-566.725,264.428,-112.303,-571.28,142.634,-72.4954,-317.946,2152.61,-1098.94,-4802.78
0.400756,-0.203625,-0.89327,266.998,-113.19,-576.685,479.507,-174.086,-1016.28,142.634,-72.4954,-317.946,2152.61,-1098.94,-4802.78
0.218137,0.954315,0.204205,32.9211,156.577,33.379,115.295,1085.35,228.781,35.6624,155.975,33.3761,540.639,2355.66,504.166
0.613842,-0.125767,0.779346,177.37,-30.6571,223.989,180.409,-31.0851,227.809,156.741,-32.1287,199.005,2367.05,-488.365,3006.1
0.613842,-0.125767,0.779346,182.324,-31.353,230.214,869.333,-44.1158,1091.48,156.741,-32.1287,199.005,2367.05,-488.365,3006.1
-0.372374,0.903127,0.213774,-63.5755,146.827,35.0117,-533.999,951.884,239.337,-60.9811,147.923,35.0132,-919.316,2235.23,528.896
-0.278817,-0.492223,-0.824607,-91.887,-177.642,-291.598,-92.3681,-178.667,-293.247,-78.8726,-139.209,-233.226,-1194.41,-2101.14,-3523.03
-0.278817,-0.492223,-0.824607,-94.0109,-182.173,-298.89,-267.446,-674.908,-1061.1,-78.8726,-139.209,-233.226,-1194.41,-2101.14,-3523.03
0.857628,0.078658,0.50822,159.01,17.7752,94.4239,1063.53,245.273,645.276,159.332,14.6026,94.4177,2407.02,218.332,1426.24
-0.0719745,-0.645529,-0.760337,-14.3602,-174.41,-204.9,42.3918,-941.718,-1108.02,-17.7436,-159.013,-187.296,-271.005,-2401.66,-2829.22
-0.230751,-0.913305,0.335601,-36.3693,-155.812,57.005,-134.335,-1083.11,390.371,-39.2026,-155.123,57.0021,-594.182,-2342.72,861.052
-0.53796,-0.787793,-0.29997,-87.8484,-133.726,-50.3267,-501.124,-969.579,-344.584,-90.2366,-132.126,-50.3122,-1364.76,-1994.7,-759.997
-0.171711,-0.71915,0.673305,-33.5555,-156.442,145.725,-84.8027,-1088.16,1000.11,-37.1705,-155.622,145.704,-564.043,-2350.16,2200.96
-0.721554,-0.648462,0.242605,-117.098,-109.032,40.018,-718.217,-821.879,273.346,-119.01,-106.942,40.0121,-1799.06,-1613.93,604.408
-0.202551,-0.35328,-0.913327,-146.986,-323.141,-797.683,-147.345,-324.18,-800.149,-79.602,-138.793,-358.847,-1206.58,-2094.18,-5420.62
-0.202551,-0.35328,-0.913327,-148.62,-327.89,-808.952,-149.713,-331.087,-816.534,-79.602,-138.793,-358.847,-1206.58,-2094.18,-5420.62
-0.202551,-0.35328,-0.913327,-150.242,-332.644,-820.224,-174.635,-409.795,-1001.82,-79.602,-138.793,-358.847,-1206.58,-2094.18,-5420.62
-0.202551,-0.35328,-0.913327,-174.648,-409.839,-1001.92,-174.865,-410.582,-1003.66,-79.602,-138.793,-358.847,-1206.58,-2094.18,-5420.62
0.0489614,-0.887655,0.457898,11.8849,-159.558,82.4159,202.732,-1072.47,564.042,8.80164,-159.758,82.4109,130.769,-2413.36,1244.87
-0.676129,-0.728393,-0.110876,-106.809,-119.129,-17.8519,-643.726,-881.456,-121.823,-108.859,-117.26,-17.8502,-1645.81,-1769.95,-269.639
0.411915,0.507184,0.757027,106.375,138.958,202.85,478.278,824.814,1109.81,100.88,124.19,185.38,1526.17,1874.09,2800.28
0.0573974,-0.906773,-0.417694,13.0107,-159.47,-73.5283,207.817,-1071.51,-501.604,10.0975,-159.681,-73.5548,150.392,-2412.22,-1111.09
0.386213,0.633949,0.670035,80.078,138.519,144.422,414.968,1009.54,990.451,83.2541,136.634,144.418,1259.84,2062.57,2181.52
-0.667942,0.640829,0.378407,-117.478,108.623,65.4153,-875.85,651.213,447.401,-115.449,110.777,65.4089,-1742.48,1674.87,988.042
-0.261134,-0.574061,0.776056,-69.4749,-166.052,221.625,-241.519,-853.039,1095.44,-66.2631,-145.634,196.886,-1003.75,-2198.61,2974.09
-0.559188,-0.609766,0.561689,-105.677,-120.135,108.618,-615.648,-901.23,743.186,-108.149,-117.914,108.624,-1635.39,-1779.58,1640.84
-0.740573,0.630597,-0.232162,-123.63,101.565,-38.2102,-909.494,603.309,-260.319,-121.814,103.737,-38.1893,-1838.78,1568.53,-576.874
0.808598,0.581204,0.0914983,128.297,95.6023,14.7021,805.002,736.981,100.142,129.926,93.3769,14.7014,1963.75,1408.93,222.074
-0.90497,0.35617,0.232749,-149.892,55.9683,38.3034,-1056.21,275.304,262.249,-148.881,58.6052,38.2914,-2248.2,887.13,578.416
-0.262184,-0.95891,0.108405,-39.5362,-155.038,17.4485,-163.21,-1079.22,120.075,-42.207,-154.333,17.4476,-639.451,-2330.77,263.557
-0.616332,-0.0906749,-0.782249,-177.187,-31.7008,-226.059,-178.528,-31.9843,-227.78,-158.298,-23.274,-200.909,-2391.65,-348.479,-3034.86
-0.616332,-0.0906749,-0.782249,-182.08,-32.7384,-232.339,-828.936,-252.57,-1091.82,-158.298,-23.274,-200.909,-2391.65,-348.479,-3034.86
