energies,initx,inity,initz,tot_dist,dEdx,beta_gamma
1995.82,956.421,-535.204,48.5541,939.464,0.000192131,19.8642
1999.75,-130.669,702.435,1127.28,921.812,0.000192176,19.9015
1994.95,-1058.84,-282.756,-296,972.144,0.000192121,19.856
17.4282,-1049.22,-316.737,-363.016,972.144,0.000424296,35.0919
2.34319,-1040.66,-343.811,-439.885,972.144,0.0020438,5.49526
0.496551,-1038.85,-349.303,-438.634,1806.34,0.00722265,inf
0.157859,-1048.59,-318.861,-367.443,3245.88,0.0170247,inf
1996.07,-139.479,-1087.03,259.119,964.447,0.000192134,19.8666
1994.89,664.189,871.786,-705.767,1116.3,0.00019212,19.8554
1994.08,1084.38,158.778,-695.562,1111.66,0.000192111,19.8477
1995.59,-1078.9,-192.649,180.152,951.207,0.000192128,19.862
1999.65,248.081,-465.268,1087.51,496.981,0.000192175,19.9005
1995.66,-902.865,621.216,105.626,942.929,0.000192129,19.8627
1995.45,1074.52,-215.835,157.886,948.168,0.000192127,19.8607
1999.74,-813.735,734.116,-1159.21,1352.04,0.000192176,19.9014
1996.25,-1095.77,22.1564,-125.313,944.682,0.000192136,19.8683
1999.8,612.779,-274.949,1118.2,851.605,0.000192177,19.902
1995.68,-1070.4,-235.411,-14.1376,938.565,0.000192129,19.8629
1996.07,1058.02,285.858,-211.09,955.878,0.000192134,19.8665
1995.5,873.328,662.153,-237.432,960.248,0.000192127,19.8611
1994.87,-813.335,-734.588,97.2025,942.182,0.00019212,19.8552
1993.16,228.237,1071.88,-33.8648,938.934,0.0001921,19.839
1995.5,-99.9832,-1091.37,392.442,996.931,0.000192127,19.8612
1999.81,-453.58,-475.262,-1115.07,825.458,0.000192177,19.902
1996.01,-802.993,745.887,534.172,1044.01,0.000192133,19.866
1996.09,-848.937,-693.18,344.197,983.787,0.000192134,19.8668
5.50676,-827.724,-718.33,327.383,983.787,0.00101726,11.7339
1.79599,-829.033,-716.879,342.186,983.787,0.00254442,4.40253
1.53871,-831.182,-714.345,357.984,983.787,0.00288971,3.88452
1994.42,-1082.46,-171.537,230.769,959.001,0.000192115,19.851
