============= Kalman Filter Processing ===========
Initializing GenFit field
>>> Track = 876, hits = 55, fitted = 1, converged = 1, chi2 = 110.025, ndf = 105, X2v = 1.04786
>>> Track = 877, hits = 53, fitted = 1, converged = 1, chi2 = 106.015, ndf = 101, X2v = 1.04966
>>> Track = 878, hits = 55, fitted = 1, converged = 1, chi2 = 110.02, ndf = 105, X2v = 1.04781
>>> Track = 879, hits = 55, fitted = 1, converged = 1, chi2 = 110.026, ndf = 105, X2v = 1.04787
>>> Track = 880, hits = 55, fitted = 1, converged = 1, chi2 = 110.021, ndf = 105, X2v = 1.04782
>>> Track = 881, hits = 55, fitted = 1, converged = 1, chi2 = 110.027, ndf = 105, X2v = 1.04788
>>> Track = 882, hits = 25, fitted = 1, converged = 1, chi2 = 50.0052, ndf = 45, X2v = 1.11123
>>> Track = 883, hits = 55, fitted = 1, converged = 1, chi2 = 110.019, ndf = 105, X2v = 1.0478
>>> Track = 884, hits = 55, fitted = 1, converged = 1, chi2 = 110.018, ndf = 105, X2v = 1.04779
>>> Track = 886, hits = 55, fitted = 1, converged = 1, chi2 = 110.021, ndf = 105, X2v = 1.04782
>>> Track = 887, hits = 18, fitted = 1, converged = 1, chi2 = 36.0036, ndf = 31, X2v = 1.16141
>>> Track = 888, hits = 55, fitted = 1, converged = 1, chi2 = 110.029, ndf = 105, X2v = 1.0479
>>> Track = 890, hits = 55, fitted = 1, converged = 1, chi2 = 110.027, ndf = 105, X2v = 1.04788
>>> Track = 892, hits = 55, fitted = 1, converged = 1, chi2 = 110.029, ndf = 105, X2v = 1.04789
>>> Track = 893, hits = 55, fitted = 1, converged = 1, chi2 = 110.025, ndf = 105, X2v = 1.04786
>>> Track = 894, hits = 6, fitted = 1, converged = 1, chi2 = 12.0004, ndf = 7, X2v = 1.71434
>>> Track = 896, hits = 46, fitted = 1, converged = 1, chi2 = 92.0125, ndf = 87, X2v = 1.05761
>>> Track = 897, hits = 11, fitted = 1, converged = 1, chi2 = 22.0013, ndf = 17, X2v = 1.29419
>>> Track = 898, hits = 55, fitted = 1, converged = 1, chi2 = 110.023, ndf = 105, X2v = 1.04784
>>> Track = 899, hits = 55, fitted = 1, converged = 1, chi2 = 110.026, ndf = 105, X2v = 1.04787
>>> Track = 900, hits = 55, fitted = 1, converged = 1, chi2 = 110.022, ndf = 105, X2v = 1.04783
>>> Track = 901, hits = 55, fitted = 1, converged = 1, chi2 = 110.027, ndf = 105, X2v = 1.04788
>>> Track = 902, hits = 55, fitted = 1, converged = 1, chi2 = 110.022, ndf = 105, X2v = 1.04783
>>> Track = 903, hits = 55, fitted = 1, converged = 1, chi2 = 110.024, ndf = 105, X2v = 1.04785
>>> Track = 904, hits = 32, fitted = 1, converged = 1, chi2 = 64.0072, ndf = 59, X2v = 1.08487
>>> Track = 905, hits = 55, fitted = 1, converged = 1, chi2 = 110.02, ndf = 105, X2v = 1.04781
>>> Track = 906, hits = 52, fitted = 1, converged = 1, chi2 = 104.012, ndf = 99, X2v = 1.05063
>>> Track = 907, hits = 55, fitted = 1, converged = 1, chi2 = 110.02, ndf = 105, X2v = 1.04781
>>> Track = 908, hits = 55, fitted = 1, converged = 1, chi2 = 110.021, ndf = 105, X2v = 1.04782
>>> Track = 909, hits = 55, fitted = 1, converged = 1, chi2 = 110.028, ndf = 105, X2v = 1.04788
>>> Track = 910, hits = 55, fitted = 1, converged = 1, chi2 = 110.024, ndf = 105, X2v = 1.04785
>>> Track = 911, hits = 55, fitted = 1, converged = 1, chi2 = 110.022, ndf = 105, X2v = 1.04783
>>> Track = 912, hits = 55, fitted = 1, converged = 1, chi2 = 110.023, ndf = 105, X2v = 1.04783
>>> Track = 913, hits = 48, fitted = 1, converged = 1, chi2 = 96.0127, ndf = 91, X2v = 1.05508
>>> Track = 914, hits = 55, fitted = 1, converged = 1, chi2 = 110.026, ndf = 105, X2v = 1.04787
>>> Track = 915, hits = 27, fitted = 1, converged = 1, chi2 = 54.0052, ndf = 49, X2v = 1.10215
>>> Track = 916, hits = 55, fitted = 1, converged = 1, chi2 = 110.03, ndf = 105, X2v = 1.0479
>>> Track = 917, hits = 55, fitted = 1, converged = 1, chi2 = 110.014, ndf = 105, X2v = 1.04775
>>> Track = 918, hits = 55, fitted = 1, converged = 1, chi2 = 110.026, ndf = 105, X2v = 1.04786
>>> Track = 919, hits = 21, fitted = 1, converged = 1, chi2 = 42.0032, ndf = 37, X2v = 1.13522
>>> Track = 920, hits = 55, fitted = 1, converged = 1, chi2 = 110.025, ndf = 105, X2v = 1.04786
>>> Track = 921, hits = 55, fitted = 1, converged = 1, chi2 = 110.017, ndf = 105, X2v = 1.04778
>>> Track = 922, hits = 55, fitted = 1, converged = 1, chi2 = 110.029, ndf = 105, X2v = 1.0479
>>> Track = 923, hits = 55, fitted = 1, converged = 1, chi2 = 110.016, ndf = 105, X2v = 1.04777
>>> Track = 924, hits = 55, fitted = 1, converged = 1, chi2 = 110.021, ndf = 105, X2v = 1.04782
>>> Track = 925, hits = 17, fitted = 1, converged = 1, chi2 = 34.0035, ndf = 29, X2v = 1.17253
>>> Track = 926, hits = 55, fitted = 1, converged = 1, chi2 = 110.02, ndf = 105, X2v = 1.04781
>>> Track = 928, hits = 55, fitted = 1, converged = 1, chi2 = 110.026, ndf = 105, X2v = 1.04787
>>> Track = 929, hits = 55, fitted = 1, converged = 1, chi2 = 110.024, ndf = 105, X2v = 1.04784
>>> Track = 930, hits = 55, fitted = 1, converged = 1, chi2 = 110.028, ndf = 105, X2v = 1.04788
>>> Track = 933, hits = 55, fitted = 1, converged = 1, chi2 = 110.027, ndf = 105, X2v = 1.04788
>>> Track = 934, hits = 55, fitted = 1, converged = 1, chi2 = 110.027, ndf = 105, X2v = 1.04788
>>> Track = 935, hits = 55, fitted = 1, converged = 1, chi2 = 110.028, ndf = 105, X2v = 1.04788
>>> Track = 936, hits = 55, fitted = 1, converged = 1, chi2 = 110.014, ndf = 105, X2v = 1.04775
>>> Track = 937, hits = 55, fitted = 1, converged = 1, chi2 = 110.026, ndf = 105, X2v = 1.04787
>>> Track = 938, hits = 55, fitted = 1, converged = 1, chi2 = 110.023, ndf = 105, X2v = 1.04784
>>> Track = 939, hits = 43, fitted = 1, converged = 1, chi2 = 86.0099, ndf = 81, X2v = 1.06185
>>> Track = 940, hits = 55, fitted = 1, converged = 1, chi2 = 110.023, ndf = 105, X2v = 1.04784
>>> Track = 941, hits = 51, fitted = 1, converged = 1, chi2 = 102.013, ndf = 97, X2v = 1.05168
>>> Track = 942, hits = 55, fitted = 1, converged = 1, chi2 = 110.022, ndf = 105, X2v = 1.04782
>>> Track = 943, hits = 55, fitted = 1, converged = 1, chi2 = 110.03, ndf = 105, X2v = 1.0479
>>> Track = 944, hits = 55, fitted = 1, converged = 1, chi2 = 110.015, ndf = 105, X2v = 1.04776
>>> Track = 945, hits = 55, fitted = 1, converged = 1, chi2 = 110.027, ndf = 105, X2v = 1.04787
>>> Track = 946, hits = 55, fitted = 1, converged = 1, chi2 = 110.017, ndf = 105, X2v = 1.04778
>>> Track = 947, hits = 55, fitted = 1, converged = 1, chi2 = 110.021, ndf = 105, X2v = 1.04781
>>> Track = 948, hits = 55, fitted = 1, converged = 1, chi2 = 110.022, ndf = 105, X2v = 1.04783
>>> Track = 949, hits = 47, fitted = 1, converged = 1, chi2 = 94.0107, ndf = 89, X2v = 1.0563
>>> Track = 950, hits = 9, fitted = 1, converged = 1, chi2 = 18.0008, ndf = 13, X2v = 1.38468
Skipping track 951 too many or too few hits 4
>>> Track = 952, hits = 55, fitted = 1, converged = 1, chi2 = 110.017, ndf = 105, X2v = 1.04778
>>> Track = 953, hits = 55, fitted = 1, converged = 1, chi2 = 110.024, ndf = 105, X2v = 1.04785
>>> Track = 954, hits = 55, fitted = 1, converged = 1, chi2 = 110.021, ndf = 105, X2v = 1.04782
>>> Track = 955, hits = 55, fitted = 1, converged = 1, chi2 = 110.022, ndf = 105, X2v = 1.04783
>>> Track = 956, hits = 55, fitted = 1, converged = 1, chi2 = 110.021, ndf = 105, X2v = 1.04782
>>> Track = 957, hits = 15, fitted = 1, converged = 1, chi2 = 30.0022, ndf = 25, X2v = 1.20009
>>> Track = 958, hits = 55, fitted = 1, converged = 1, chi2 = 110.021, ndf = 105, X2v = 1.04782
>>> Track = 959, hits = 55, fitted = 1, converged = 1, chi2 = 110.025, ndf = 105, X2v = 1.04786
>>> Track = 960, hits = 55, fitted = 1, converged = 1, chi2 = 110.022, ndf = 105, X2v = 1.04783
>>> Track = 961, hits = 45, fitted = 1, converged = 1, chi2 = 90.0102, ndf = 85, X2v = 1.05894
>>> Track = 963, hits = 55, fitted = 1, converged = 1, chi2 = 110.028, ndf = 105, X2v = 1.04788
>>> Track = 964, hits = 55, fitted = 1, converged = 1, chi2 = 110.023, ndf = 105, X2v = 1.04784
>>> Track = 965, hits = 55, fitted = 1, converged = 1, chi2 = 110.023, ndf = 105, X2v = 1.04784
>>> Track = 967, hits = 29, fitted = 1, converged = 1, chi2 = 58.0059, ndf = 53, X2v = 1.09445
>>> Track = 968, hits = 55, fitted = 1, converged = 1, chi2 = 110.033, ndf = 105, X2v = 1.04793
>>> Track = 969, hits = 15, fitted = 1, converged = 1, chi2 = 30.0023, ndf = 25, X2v = 1.20009
>>> Track = 970, hits = 7, fitted = 1, converged = 1, chi2 = 14.0006, ndf = 9, X2v = 1.55562
>>> Track = 971, hits = 55, fitted = 1, converged = 1, chi2 = 110.028, ndf = 105, X2v = 1.04788
>>> Track = 972, hits = 46, fitted = 1, converged = 1, chi2 = 92.011, ndf = 87, X2v = 1.0576
>>> Track = 974, hits = 33, fitted = 1, converged = 1, chi2 = 66.0088, ndf = 61, X2v = 1.08211
>>> Track = 975, hits = 40, fitted = 1, converged = 1, chi2 = 80.0086, ndf = 75, X2v = 1.06678
>>> Track = 976, hits = 55, fitted = 1, converged = 1, chi2 = 110.025, ndf = 105, X2v = 1.04786
>>> Track = 977, hits = 55, fitted = 1, converged = 1, chi2 = 110.021, ndf = 105, X2v = 1.04782
>>> Track = 978, hits = 55, fitted = 1, converged = 1, chi2 = 110.021, ndf = 105, X2v = 1.04782
>>> Track = 980, hits = 55, fitted = 1, converged = 1, chi2 = 110.015, ndf = 105, X2v = 1.04776
>>> Track = 981, hits = 29, fitted = 1, converged = 1, chi2 = 58.0061, ndf = 53, X2v = 1.09446
>>> Track = 982, hits = 55, fitted = 1, converged = 1, chi2 = 110.024, ndf = 105, X2v = 1.04784
>>> Track = 983, hits = 55, fitted = 1, converged = 1, chi2 = 110.028, ndf = 105, X2v = 1.04788
>>> Track = 984, hits = 18, fitted = 1, converged = 1, chi2 = 36.003, ndf = 31, X2v = 1.16139
>>> Track = 985, hits = 55, fitted = 1, converged = 1, chi2 = 110.015, ndf = 105, X2v = 1.04777
>>> Track = 986, hits = 55, fitted = 1, converged = 1, chi2 = 110.021, ndf = 105, X2v = 1.04782
>>> Track = 987, hits = 55, fitted = 1, converged = 1, chi2 = 110.02, ndf = 105, X2v = 1.04781
>>> Track = 988, hits = 24, fitted = 1, converged = 1, chi2 = 48.0044, ndf = 43, X2v = 1.11638
>>> Track = 989, hits = 44, fitted = 1, converged = 1, chi2 = 88.0118, ndf = 83, X2v = 1.06038
>>> Track = 990, hits = 55, fitted = 1, converged = 1, chi2 = 110.02, ndf = 105, X2v = 1.04781
>>> Track = 991, hits = 55, fitted = 1, converged = 1, chi2 = 110.024, ndf = 105, X2v = 1.04785
>>> Track = 992, hits = 22, fitted = 1, converged = 1, chi2 = 44.004, ndf = 39, X2v = 1.12831
>>> Track = 994, hits = 55, fitted = 1, converged = 1, chi2 = 110.018, ndf = 105, X2v = 1.04779
>>> Track = 995, hits = 55, fitted = 1, converged = 1, chi2 = 110.021, ndf = 105, X2v = 1.04782
>>> Track = 996, hits = 55, fitted = 1, converged = 1, chi2 = 110.026, ndf = 105, X2v = 1.04786
>>> Track = 997, hits = 55, fitted = 1, converged = 1, chi2 = 110.022, ndf = 105, X2v = 1.04783
>>> Track = 998, hits = 55, fitted = 1, converged = 1, chi2 = 110.025, ndf = 105, X2v = 1.04786
>>> Track = 999, hits = 55, fitted = 1, converged = 1, chi2 = 110.023, ndf = 105, X2v = 1.04784
==================================================
